adult_DL_sub-11_T1w,5740,1363,1198,261,150,27,1860,116,1357,332,26,254,381,4,366,1733,12,596,50781,1674,14792,5489,32,5205,6273,62,5986,239309,4958,68451,193563,4596,54232,7654,22,4987,5226,21,3507,2996274,84504,803160,3007180,100619,978665,3061,251,2523,4878,1119,1354,787,216,308,300,69,58,65449,24037,5478,52748,24497,7565,487,0,483,90,1,49,6878,30,5487,7054,561,4560,29663,913,10392,12330,776,10058,2278,472,797,5630,378,3059,75606,2513,13267,16280,203,7280,11539,422,2007,1370,54,1063,1306,198,1069,12726,1742,10862,12368,1066,9471,9583,468,6751,12424,389,5040,5509,904,1085,3780,934,1326,14223,1495,10325,27903,1662,11919,6892,339,6527,16717,529,6026,9881,685,6911,7784,361,5223,10410,792,9451,12757,417,8912,5801,735,3438,15192,245,1224,2273,161,2073,3617,218,2641,14301,2331,2330,50570,5028,6231,14177,1326,8658,8268,651,4909,4225,1326,2365,4541,1328,2211,27949,393,11055,16025,600,13217,48250,229,11759,15289,803,4339,27471,2219,23899,53329,2236,19189,9107,1653,5372,2002,138,500,11339,1010,9848,25450,818,11708,7905,1742,5779,7367,1322,5636,63694,13873,23637,53608,8029,33546,14260,730,13411,16444,1197,14443,12171,2117,3307,9919,2339,6545,604,190,384,550,24,249,8042,248,7275,5929,194,4325,14129,3426,9821,14375,2857,9009,53137,600,12676,42670,468,13831,4832,414,3645,5894,109,5514,11599,1093,9340,6578,1317,4980,7643,842,5017,5642,582,4330,6074,510,5490,2147,181,1623,10172,1956,6985,15866,1019,8032,27771,3521,19436,48468,1711,19801,2963,406,1621,18715,41,876,4343,266,3661,17858,112,3747,5709,470,4159,3884,247,3434,36486,2102,16855,25505,1111,13055,8061,927,5321,6648,310,2946,13196,552,5948,14615,49,3332,34907,2828,25353,35822,3062,28322,3823,292,3440,7655,145,3373,2348,646,1614,3004,774,2165,54763,13410,25004,40736,5344,31861,13702,1568,11680,16346,1172,14566,16815,2402,12136,17677,1157,16146,6785,313,5749,6442,294,4911,23929,1477,11670,36699,2115,18425,16254,900,11346,28327,640,12124,17174,1295,8675,11681,788,5651,5898,1217,3266,5786,939,4822,10428,234,3196,8356,191,3818,,1
adult_DL_sub-29_T1w,3968,425,1116,439,66,10,1599,9,1132,716,6,494,553,1,529,1474,2,747,64141,508,11629,5787,51,5348,5765,47,5612,158684,1391,57375,210172,2199,53317,9348,0,3619,3816,2,2291,3240287,32806,812896,3207931,41596,1032823,1542,68,1215,4270,1127,666,678,222,263,683,83,201,66574,15390,7332,41426,12860,9001,486,0,388,129,0,7,7082,37,6462,7039,17,5949,32318,182,9585,11295,433,9486,3658,57,448,5207,205,1834,82524,768,12221,9600,38,4983,13049,267,1401,1263,20,981,993,79,865,11265,881,9694,11022,383,10269,10391,208,8359,9197,238,6292,3379,211,1864,3858,189,2031,9092,955,6888,34998,831,12164,4712,120,4544,21347,119,9714,11496,218,8557,10890,161,8026,9669,374,9122,9819,62,6884,4159,270,3577,16377,151,1119,2288,40,2219,3408,111,2706,15288,1429,3683,49010,3058,11006,11353,827,8057,12061,525,5986,4734,491,4136,3911,520,2960,29853,207,11167,11334,269,9222,62945,95,19782,24268,909,9522,24643,1081,21600,52835,540,19003,8983,724,6648,3113,118,1549,12344,236,10625,29208,299,14063,9749,891,8635,8784,593,7029,58942,5937,37156,55194,4776,42194,11771,86,11674,19342,633,17746,17683,918,5815,8890,588,7480,1617,24,1571,1777,9,1592,7102,70,6637,6415,111,5496,16325,2118,13726,15747,1643,12436,44915,156,22378,41767,86,17234,3613,389,2646,8820,49,6974,10500,312,6778,9477,459,7748,6067,198,3714,8788,348,7508,5918,121,5494,1772,63,1578,8832,949,6579,17955,161,7629,23197,1371,17109,44942,529,21420,3658,100,1831,23778,46,553,5252,41,4130,16619,129,4564,6198,67,4739,5055,111,4752,40707,652,20347,33697,674,20897,5321,217,4525,7190,35,4869,10190,127,5008,15127,23,4275,38806,622,30895,41580,1619,32358,3994,40,3819,10607,48,4550,1800,86,1594,2448,74,2320,45829,5722,33350,43672,3232,37253,15625,680,14093,16676,535,15299,14991,573,11731,18529,578,15972,6865,97,6193,6188,89,5409,25753,309,10360,36931,828,17451,15271,373,11746,30271,147,14606,21590,517,10599,16450,133,11333,8102,427,5814,4238,355,3439,9800,68,2421,10273,8,4354,,1
adult_DL_sub-30_T1w,3340,935,1095,352,233,15,1919,9,1137,2487,1,378,954,2,705,1362,3,172,63579,505,17521,6063,2,5884,6495,47,6136,132526,2062,44974,203486,3056,37296,2440,1,1567,4108,15,1924,3063528,51523,798867,3213784,38460,1063208,1965,150,1357,4673,1424,980,244,97,120,410,203,88,84236,22671,6457,40293,14319,7848,480,0,369,19,0,0,9780,93,5132,5715,18,3559,11946,61,8497,10532,381,7093,2653,198,440,4927,141,1790,102561,1356,10585,18101,160,6041,9978,357,1100,1339,26,581,952,54,853,15818,1319,13787,10461,610,8174,10691,402,9410,4692,146,4027,4659,262,1684,3994,271,1455,9833,1067,6187,31158,898,8544,4186,49,4089,27669,234,10853,12877,812,7628,7716,168,4803,10425,343,9599,12103,212,5394,5058,263,4095,17030,78,1686,2897,121,2459,3074,30,2457,22879,1498,5171,74808,3727,12198,17622,395,11574,8002,387,3067,3638,858,2729,5085,1002,2432,16934,201,9004,6743,230,4948,56651,225,13273,23766,883,8182,20855,947,17177,49333,906,14362,11035,976,7662,1226,127,684,10170,888,7567,25493,569,10941,9906,1165,8128,10842,786,6756,72350,8558,35890,55176,4887,41509,9700,203,9302,13494,680,12409,13860,1153,4272,10852,1827,6877,649,30,600,566,41,422,5799,292,4761,6719,300,6034,24392,2885,20166,18523,2347,13437,32026,251,17707,46445,209,12548,2877,304,2032,4378,156,3560,10122,180,4850,5836,545,4272,7681,430,4657,4800,327,4266,4469,193,3546,1673,43,1077,8652,623,5265,20101,545,8689,28580,2257,17133,47542,786,16502,4418,113,1452,20318,53,88,4834,340,3319,18482,86,2927,6960,277,5417,6107,180,5166,35950,1328,11581,18443,498,8056,8122,515,6606,3831,76,3131,9899,545,6097,25343,34,3961,36945,1575,27165,39831,2054,31388,3461,37,2960,8653,101,5013,2622,427,2084,1789,265,1482,52910,7010,32103,44083,4204,36525,15718,1367,13625,13892,783,12147,12827,1018,9990,12197,333,9043,4952,381,4298,6288,124,4200,21241,920,9055,22424,938,10920,14058,566,10300,36860,273,18194,16338,1051,8113,20837,1249,7500,7235,564,5646,2604,154,1983,6057,187,2131,17292,40,3591,,1
adult_DL_sub-31_T1w,3022,245,1186,246,0,88,1427,0,1415,570,0,404,436,0,413,1942,0,85,91137,2,16133,5290,0,5248,5764,0,5660,137031,0,64544,177354,9,64734,3858,0,3480,4381,0,3935,2567795,35346,924674,2758008,21397,1211226,1578,2,1026,5119,68,614,260,0,155,378,1,110,55146,21061,13806,38462,9488,18015,772,0,362,71,0,2,8608,0,5967,5639,0,4802,20058,1,7449,8492,0,7302,4034,1,620,6150,0,1976,71160,1,20577,12457,0,6151,9982,1,2632,1777,0,1164,1189,0,1177,11971,32,11541,9776,167,8293,9295,22,8188,8710,0,8183,5756,22,2666,4970,0,2353,12982,12,10245,35762,1,13225,4685,3,4648,16970,2,7901,13623,12,10731,9809,0,7444,9879,0,8376,22348,1,7582,4863,0,4150,6516,216,751,1198,7,912,2538,0,2315,25810,6,6922,46525,7,19004,12353,0,9390,7102,4,4027,4758,0,4696,4962,0,3681,17356,134,11589,9871,5,8718,45959,84,14704,26894,433,11063,23855,11,21910,40547,1,15740,14998,22,11884,1540,4,710,13403,0,9707,25924,71,10728,9951,15,9620,10044,8,9003,53247,1,36891,62740,882,48722,12487,0,11750,14317,25,11946,12921,0,6725,9368,0,8855,1539,0,1504,1910,0,1840,7846,0,7730,8181,0,7716,13917,0,13359,14197,0,11538,39875,0,16108,42694,0,16419,6852,2,4251,5625,1,5563,10130,5,8199,7807,0,7722,6594,0,3827,5712,0,4300,6016,18,5263,3156,0,2990,9964,118,8512,13591,716,9578,29699,29,24815,47659,3,20856,3135,0,1105,19411,0,459,5736,0,4487,19315,0,4366,5886,5,5296,6744,0,5920,30139,1,14901,25966,1,15426,8821,3,6282,7500,4,5264,10173,0,6701,19536,0,3482,32098,0,24948,41395,3,33896,4414,0,3685,7798,0,4457,2245,0,2155,2262,5,2081,67420,2,40540,39391,16,35957,11572,0,10924,15624,1,14794,17340,16,14568,17476,1,15984,7347,0,6865,8094,0,7347,21929,2,9572,30512,6,15850,15058,0,11704,30600,0,14306,15201,6,8298,18754,12,10426,6863,0,6356,5770,0,5610,5882,0,3041,14646,0,3173,,1
adult_DL_sub-32_T1w,5255,2064,1071,273,179,1,1300,43,1097,879,75,623,636,13,419,2107,6,128,61728,1207,19423,5700,89,5491,5688,64,5523,233325,5695,67155,219682,6507,56061,3982,5,3772,4516,7,3341,2601652,81201,877794,2655965,69736,1112268,2386,254,657,4904,323,169,593,165,209,567,87,69,73663,30648,6887,73186,21041,7025,454,0,453,32,0,0,7659,29,7201,9002,790,6985,31362,683,7213,12415,711,8284,2974,140,474,4128,410,1048,53893,1828,11138,13827,506,5211,6431,1102,1506,1760,81,924,1563,228,1108,18246,4794,12595,12766,1175,11085,13073,1003,9569,8577,309,7878,3477,978,1141,3085,908,1589,17523,1961,9068,26287,3005,13055,4939,251,4680,25997,783,13693,14440,1483,8940,10956,546,9186,13751,861,9064,15712,616,10670,6697,702,4920,9685,266,502,4026,497,3524,3038,166,2807,26922,3449,3750,39416,7248,9255,13673,1724,9278,8649,508,4966,4402,1123,3089,4583,1101,3251,22834,929,15669,18768,614,17915,44795,734,15719,24381,1880,9407,29204,2617,24320,51092,2788,19338,11967,3424,5883,3538,524,1766,11591,1183,8165,20215,1411,9724,11208,2196,8048,9251,1839,7038,65817,33393,15317,57371,12397,34832,14858,841,13796,18605,1379,14415,12916,2336,4029,9472,1745,7494,2151,349,1715,2345,396,1681,10136,1819,7529,12195,2249,8137,19791,9038,9927,21580,5296,12377,43314,717,21628,41389,1299,18199,4048,1064,2626,5728,286,5286,9557,1018,7126,6534,1334,4933,7743,1819,3542,7850,489,4381,6558,772,4854,4768,587,3808,8124,1448,6060,10352,861,6547,37331,7365,22589,30755,3324,14089,3776,356,1382,17668,106,228,7788,634,6128,16054,253,3142,9169,758,6345,5120,292,4322,34243,2904,14523,22447,1915,13059,9003,1072,7122,8510,350,4627,9871,732,5018,15937,168,4401,41515,9395,25607,48074,6820,35968,7401,408,5809,11943,272,5668,3770,617,2916,2674,366,2181,53258,24267,15588,53638,17922,26734,13543,4371,8652,18799,4413,13535,17692,2886,12609,21456,1824,16797,8630,861,7517,4073,309,3284,27272,3052,12964,38541,4008,14258,15215,698,9918,33549,1194,18186,20637,2669,9796,12229,1417,6553,9236,4306,4376,6068,1007,4855,10359,235,3358,12956,268,4622,,1
adult_DL_sub-33_T1w,5788,1437,551,280,129,7,1207,50,721,326,15,76,232,0,197,1962,20,219,68700,823,14540,5183,78,4131,3667,27,3325,184962,5585,72971,176369,7062,57016,6662,13,5082,5780,12,5191,2812402,66399,837757,2883125,68949,1092106,2978,239,2063,8129,597,318,852,184,341,470,51,25,79620,32226,7839,51799,30996,5450,634,20,192,19,0,1,7614,101,5935,4825,242,3374,37168,558,7104,8289,719,5844,4770,1292,348,7091,197,1207,62182,1450,13945,11425,453,5230,9703,798,2534,1259,82,833,937,173,690,14741,3287,10905,10886,1638,8422,9305,746,6286,6941,532,5879,5369,551,769,3600,605,914,15680,1752,9030,31818,1421,7750,5152,532,4425,15487,597,7602,11567,1100,8449,8438,576,6622,10500,1079,7585,16013,575,6426,5526,317,4148,9428,136,657,2205,220,1902,2883,239,1809,22899,3444,3433,50477,5891,10775,14249,492,11284,7639,634,5074,3297,1109,2167,3600,1131,1879,17732,545,11038,9667,392,7981,48887,517,16984,22260,637,7472,26297,2561,22874,42281,2398,16806,8664,1641,5814,1849,250,899,12289,1454,9451,20435,1805,9237,7493,1831,5106,8303,1309,6319,79610,19852,19069,53997,13271,32539,7790,738,6588,12460,1332,9549,9882,2118,2762,8274,2186,5762,747,132,594,1988,293,1579,5489,713,4490,4049,436,3184,14414,5321,7856,10538,3560,5767,36091,745,17080,37384,686,12142,6036,383,2485,6205,236,5492,11225,1027,9665,8516,969,7285,7379,786,3364,6377,928,4223,4991,624,3948,3321,416,1982,7790,1462,4187,13209,1209,4411,23628,4009,15194,29410,2127,11927,5059,291,1880,20320,44,216,5504,343,4438,12930,282,2880,7190,446,5298,5095,358,3891,28563,1427,12339,22093,1703,13059,10675,1636,6330,5962,595,2882,8859,770,4228,16169,292,3371,37365,3711,27476,40209,3888,28478,4018,295,3540,7359,378,4384,2284,398,1409,2810,885,1831,58216,17631,17836,40838,14195,23589,13115,3955,8454,16057,3126,12430,20116,2725,13486,13415,1656,10190,4186,340,3024,5383,371,4784,18095,1410,7137,24030,1578,7913,16763,839,10928,32652,1137,16144,15381,1850,5893,13031,905,5586,5105,909,3613,3443,544,2526,6287,318,2643,11356,360,3895,,1
adult_DL_sub-34_T1w,4704,1797,645,796,508,6,1511,61,664,465,6,365,733,9,416,3502,33,155,98680,1020,37495,5923,63,5589,5616,33,5263,130397,5526,55749,119520,7657,44334,8294,11,6011,6649,1,3686,2649270,45770,856228,2996023,39945,1141127,3781,136,3145,4823,331,363,829,296,475,398,161,93,62052,24273,6064,46905,22504,6782,839,0,830,83,0,6,14156,30,7177,6651,192,4398,16556,102,13638,17601,709,11963,5318,150,1074,14285,133,4402,88793,1260,14731,14138,530,3402,8081,754,1922,1447,123,602,1135,189,892,14109,4918,8656,9512,1724,6955,9961,1187,6800,13930,441,5740,2545,499,644,2855,375,678,11683,1793,5179,26599,2985,9496,5252,393,4490,17135,548,5188,11586,1851,7556,8369,637,5485,9916,1396,7348,10732,788,5844,5559,543,4680,9481,86,924,1769,356,1383,3704,253,2660,11609,2657,3379,49107,5163,13017,14644,1149,10093,5719,475,3623,2539,1018,1513,3522,869,1900,14014,645,4954,14332,1039,11890,54238,576,13454,19464,689,8447,21499,2168,17620,30263,2115,14944,9962,3526,5315,2088,138,928,12393,2046,8031,30869,1700,10053,6230,1885,3547,6061,1446,3864,50905,25852,13541,50311,10180,29527,7782,1049,6601,10853,1258,9077,8794,2143,2415,7647,1975,4511,978,192,780,600,145,437,4025,1037,2917,4587,777,2598,13828,5496,7157,10138,3438,5916,57924,1000,13344,40327,601,13613,3664,564,2809,4628,208,4351,10040,477,4724,6698,770,5552,8608,2943,4161,4427,612,3562,5153,734,3642,2479,258,1849,13957,1375,9407,14960,1431,7977,26066,5128,14365,63297,5506,21995,5600,439,2686,19571,21,274,5536,822,3688,16712,291,3277,5181,687,3792,4694,318,3885,36948,5426,11590,21219,1074,7141,7542,1517,5308,4804,194,1605,8801,1104,5860,14057,199,3063,34060,7178,18514,44926,5833,30062,6190,525,4329,10075,405,4399,1561,358,1150,1968,506,1228,48134,22584,13427,42895,13027,25943,14090,6231,7161,16381,5380,10848,13844,3245,9402,16704,1872,13397,6594,1421,4817,7867,576,5836,21551,2803,8245,28314,3982,11043,16360,1411,11742,31393,960,16288,14629,1960,5747,15520,1221,8027,6630,1895,4133,3957,561,3344,7199,682,2810,13796,426,3311,,1
adult_DL_sub-35_T1w,2364,867,763,122,100,3,1027,50,858,784,52,122,143,18,106,662,2,300,67196,1437,22787,5647,65,5407,6285,25,5441,87339,1933,42991,176123,3966,35583,5731,28,2987,2182,15,1413,3352833,73320,766432,3449810,75245,975968,2456,72,2287,2531,1368,219,560,189,346,187,66,64,90193,30415,7264,50455,22991,8536,525,110,324,111,0,1,8100,161,5822,5656,141,3039,19999,383,7830,16969,1148,7297,1390,165,443,2515,262,1342,91065,669,9237,9281,120,4814,3274,359,722,876,65,669,476,63,412,12244,1052,10830,9340,1311,7429,10394,263,6543,4767,229,3721,2675,73,696,4243,231,1158,9765,1240,6925,53583,848,8991,4921,351,4529,25599,351,8648,10096,686,6649,13467,252,7236,12239,888,8652,13561,285,8355,3685,415,3164,8737,76,650,2315,87,1657,2203,106,1888,9322,1161,4796,44311,3781,10659,11814,647,8724,4375,651,1739,3077,738,2339,2755,426,1647,24554,1043,10632,4736,92,4010,55531,115,11958,17382,977,5471,21935,2442,17731,47038,1041,13178,10465,720,6367,1866,147,1183,12442,1311,9228,16945,726,11368,9095,1081,7925,10168,741,8355,62494,9116,30464,56073,6563,35183,9016,266,8588,14538,616,10755,8747,843,3028,8124,814,5368,621,59,548,377,16,218,5593,425,4754,4630,354,4139,17199,2911,14160,13527,2358,10667,46027,279,12766,42138,304,11131,2479,785,1394,3648,94,2669,10519,406,5122,3310,452,2599,7763,884,5405,5781,394,4761,4077,278,3116,1341,21,962,6664,633,4987,13725,483,6553,32544,2457,15394,42449,1382,15930,3502,109,2196,26455,7,477,5247,202,4015,14664,185,2754,6688,341,4596,2933,91,2802,43242,1620,12433,21518,960,9650,4974,470,4232,2799,104,1059,11713,529,8550,18828,67,3152,34211,2218,22860,36969,2427,27758,4355,165,3003,7500,106,4054,1888,135,1272,2573,419,2007,47851,9592,29904,44876,5512,35375,15011,2555,11983,16269,1682,13766,14654,1048,10684,13808,855,9453,7129,640,6390,6268,242,4064,22075,778,7567,54036,1983,11316,12930,476,7018,32106,755,17829,20278,1116,6621,11505,579,5927,5650,428,3476,5099,619,2064,5725,181,3001,15053,84,2752,,1
adult_DL_sub-36_T1w,3593,645,656,486,203,49,1552,50,709,384,20,183,174,5,168,2152,12,138,80891,664,10216,5365,11,5131,5565,61,5387,134956,4015,59551,169051,3173,37068,6402,106,4345,2611,27,1399,3090118,58174,793311,3280507,56519,1036771,2103,177,1689,4353,523,522,522,173,274,245,95,94,79403,28846,8590,52697,23579,7607,508,1,122,42,0,4,11832,55,4906,5188,553,3027,11361,315,8455,9488,827,6818,5970,480,295,3814,191,741,94520,1031,10527,22458,451,6361,10998,337,1732,663,24,314,710,172,519,17876,1872,15602,11898,1214,9375,10323,494,8069,9554,602,5549,3850,295,1333,3026,245,1188,8312,1628,5412,30601,1242,9432,3355,150,3195,22019,302,10114,12098,945,8346,10548,230,7911,9858,622,8984,16009,526,6678,4023,562,3176,9045,166,549,3177,165,2804,1981,57,1485,11338,2065,4888,62521,4415,11565,13686,1117,8735,8227,921,4681,3396,817,2576,3780,669,1994,27449,562,13449,8848,161,8027,55173,230,15838,18392,1078,6615,27185,2255,22329,52330,2119,20771,11210,928,7565,2891,57,1289,10500,1097,8561,25635,787,12156,9762,1450,7863,10502,967,7512,63694,9097,31812,46320,6897,32824,7081,355,6619,15538,766,14246,9315,1157,2801,9831,1423,7162,1119,189,886,892,33,729,5549,238,4543,5040,249,4293,15621,1888,13408,13976,1730,10334,35000,142,14687,41472,224,10775,3511,416,2705,4516,109,4389,11503,588,5933,5589,693,4723,7182,541,5046,6742,314,5457,7118,526,6028,2457,91,1836,8676,976,5923,14884,726,6804,27538,2839,18975,49979,1483,15750,3631,311,1728,22069,55,373,6027,249,4515,18023,207,3721,6602,550,4765,3728,150,3250,35561,1432,14176,19146,648,7452,6894,1030,5283,5797,80,2188,9650,706,5970,24363,49,3007,36320,1994,25858,43773,2366,32593,6121,145,4089,9850,123,6348,2454,286,2111,3328,487,2681,54471,7162,33574,45572,4727,37230,13547,1224,11898,14441,1012,13004,15608,1440,11829,11313,578,10231,5645,504,4983,6527,199,5937,20878,949,7537,25173,1823,13565,14819,420,11312,34624,400,19410,18246,862,8360,13332,550,6288,6685,735,4946,4449,605,3694,7774,159,2342,16454,77,3741,,1
adult_DL_sub-37_T1w,4192,2287,552,477,146,21,788,82,701,334,62,201,1106,12,913,1519,27,672,100545,530,15488,5819,4,5804,5904,57,5785,190832,5089,72962,194095,7772,65782,5297,2,4776,3774,10,3110,2652863,43664,898463,2743463,45494,1125632,4895,45,4039,2874,57,794,815,234,504,467,97,210,65835,32174,6761,58267,32188,7624,1366,0,767,155,0,0,9100,89,6248,4901,465,4196,20530,262,12404,12298,1648,9489,3576,106,829,4304,168,1315,62953,1622,13702,17286,358,5072,12003,548,2510,1041,48,839,1550,166,1380,14651,5363,9126,11185,1831,8932,11274,1232,8316,9312,348,8164,4640,1927,826,3848,671,1908,20526,3185,14686,32581,2081,10416,6154,453,5621,15282,504,8029,11137,1582,7251,8656,691,6652,10063,990,8723,13855,748,6706,6786,562,5058,5872,66,1503,3061,632,2300,4165,334,3339,20432,3488,3109,54107,6268,8537,18020,587,12356,11544,387,8179,4263,2538,1725,5236,1529,2439,22640,986,13610,6659,388,4455,55208,1051,21228,26866,799,11594,29681,1880,23604,41721,1934,19918,10529,4692,4759,2318,271,1575,13116,1792,9312,15676,1742,9390,8169,2812,3776,7776,2328,4702,84053,36673,13570,65666,18957,35189,12791,1170,11492,16432,1720,13142,11155,3325,2459,11227,2373,8153,1396,481,898,2317,634,1588,5726,984,4534,9645,1521,7491,18947,9853,8563,17954,7445,8349,47520,1571,25976,44034,720,15989,4686,338,3504,4725,263,4194,10149,711,8370,5740,639,5095,7212,1987,3701,5288,478,3844,4856,747,3921,2958,273,2469,8061,841,6726,11211,984,8527,29833,4590,21019,35715,3390,17977,6308,100,2651,19224,50,676,6826,822,4822,16059,206,4563,7351,871,5816,5058,435,4147,41477,4689,14804,31078,3546,17016,8150,1360,5460,5507,152,3924,9952,1006,4580,21749,191,4586,38510,9372,23858,47285,8803,31729,5600,578,4690,7047,349,4063,3072,439,2360,2378,706,1660,51538,25030,13182,47971,19028,26793,14730,6294,7794,15423,5823,9188,19052,3046,10544,18090,2747,14039,5227,1085,3985,6566,683,5328,27054,3931,10885,25611,4828,12062,17078,1412,12589,38471,1644,19031,22698,3329,11125,13454,844,9643,6338,2749,2714,5527,911,4547,5828,416,3307,11849,308,3565,,1
adult_DL_sub-40_T1w,4161,902,839,268,136,7,1548,25,1383,2067,32,232,95,1,43,1165,0,176,74075,150,9819,6137,18,4724,4050,22,3554,108437,1445,43750,197634,1752,36317,7339,4,5007,3974,1,2034,3165803,30119,775251,3305086,22594,954543,1788,90,1000,2440,14,139,680,93,387,310,58,77,40030,11764,6531,40234,16089,6829,73,0,31,38,2,0,8181,3,4738,2563,282,1260,16542,48,4375,12632,53,2694,1437,52,407,2718,52,952,100719,654,8944,14818,108,4541,7603,255,1591,655,79,492,1233,135,1097,13472,1711,11467,7679,514,7062,9872,403,7232,6248,63,2737,2460,213,532,2977,189,934,12279,572,8922,27720,1211,7845,4425,371,4030,34425,220,7323,12064,452,8621,9044,370,6159,8407,439,7320,11756,503,6157,4516,182,3652,4290,34,337,2559,137,2217,2195,14,713,10928,839,3487,45232,4224,8474,11035,162,5950,5481,250,2644,3373,624,2574,2510,557,1412,17171,338,6187,9759,113,9296,59399,103,14960,16881,302,5144,23172,1806,18321,48036,1334,15919,8887,1040,5294,2505,124,1251,8742,490,7209,13599,406,9156,8739,972,7318,9637,979,7523,50396,10073,22275,38030,5328,28801,8391,280,7966,11340,739,10367,12014,1033,3067,8957,1087,5426,1119,102,989,1408,66,1135,5393,429,4308,6548,588,5736,12114,2440,9361,10281,1876,6878,43546,159,16170,48288,171,13804,5237,162,3759,4416,72,4279,9571,731,5411,7239,1390,5254,8796,831,5247,3667,357,2696,6918,740,5669,1950,122,1191,7853,616,5185,10949,582,6442,24587,2339,16859,43630,1376,15372,2269,32,1056,21769,10,147,5710,104,4277,21412,278,2187,4158,146,3451,3484,207,2678,36570,1557,12997,22592,1331,10677,8699,759,6343,4049,92,2314,9609,315,5101,21097,52,3928,37157,2159,26147,31813,2393,24317,4436,108,3434,10221,197,4307,3748,128,1984,2715,97,2464,43463,9501,21761,36601,5359,27699,12088,1265,10286,13164,1126,11643,15804,935,12085,15478,1428,12127,3959,893,2705,5960,300,4503,24634,1416,8582,32988,1676,10938,13911,274,9683,31864,454,16637,16658,796,7828,9155,692,5141,6612,642,5412,5137,392,4182,5480,39,1644,17703,222,4204,,1
